city,state_abbr,zip,status,access,network,latitude,longitude,id_number,owner,fed_agency_type,fed_agency_name,ev_connector_types
Hollywood,FL,33020,E,Private,,25.996679,-80.166878,62975,P,,,
Plainview,NY,11803,E,Private,GE WattStation,40.7865204,-73.4521865,72670,,,,J1772
Redlands,CA,92373,E,Public,Blink Network,34.064535,-117.223142,6433,,,,J1772
Sunnyvale,CA,94085,E,Public,Blink Network,37.378927,-122.005504,51250,,,,J1772
Plymouth,MA,2360,E,Public,ChargePoint Network,41.956789,-70.7149872,66755,,,,J1772
Brockton,MA,2301,E,Public,ChargePoint Network,42.0605201,-71.0517342,61832,,,,J1772
Pasadena,CA,91107,E,Public,GE WattStation,34.152326,-118.077286,72940,,,,J1772
Beaverton,OR,97005,E,Public - Call ahead,,45.491816,-122.811724,39827,P,,,J1772
Scottsdale,AZ,85260,E,Public,Blink Network,33.630926,-111.912324,49972,,,,J1772
Romeoville,IL,60446,E,Public,Blink Network,41.615878,-88.121148,48393,,,,J1772
Long Beach,CA,90808,E,Private,,33.8234522,-118.1488717,46731,P,,,J1772
Lake City,MN,55041,E,Public,,44.443257,-92.2751509,42391,P,,,NEMA520
Nashville,TN,37221,E,Public,Blink Network,36.076412,-86.923611,42933,,,,J1772
Topeka,KS,66618,E,Public,,39.076033,-95.723478,47920,T,,,J1772
New York,NY,10019,E,Public,Tesla,40.7616194,-73.9754144,74468,P,,,TESLA
Manassas,VA,20110,E,Public - Call ahead,,38.760497,-77.459159,39769,P,,,J1772 CHADEMO
Seattle,WA,98121,E,Public,Blink Network,47.617728,-122.338729,53595,,,,J1772
Philadelphia,PA,19102,E,Public,Blink Network,39.954677,-75.165332,49194,,,,J1772
Baltimore,MD,21231,E,Public - Card key at all times,SemaCharge Network,39.28121,-76.588695,60628,,,,J1772
Issaquah,WA,98029,E,Public - Card key at all times,SemaCharge Network,47.5365604,-122.0205442,74043,,,,J1772
San Rafael,CA,94901,E,Public,ChargePoint Network,37.9629156,-122.5126319,69146,,,,J1772
Owings Mills,MD,21117,E,Public,ChargePoint Network,39.3916154,-76.7857807,72501,,,,J1772
Detroit,MI,48221,E,Public,,42.41423,-83.1364,43253,T,,,J1772
Albany,NY,12205,E,Public,,42.7555575,-73.8130867,64131,P,,,J1772
Gorham,NH,3581,T,TEMPORARILY UNAVAILABLE (Public),,44.288822,-71.224619,52659,P,,,J1772 TESLA
Ontario,CA,91761,E,Public,ChargePoint Network,34.0521698,-117.5610077,65469,,,,J1772
Hayward,MN,56043,E,Public - Call ahead,,43.6631346,-93.1899169,60318,P,,,NEMA1450
Amherst,MA,1002,E,Public,ChargePoint Network,42.3753349,-72.5185427,68039,,,,J1772
Los Altos,CA,94022,E,Public,ChargePoint Network,37.3806213,-122.1122278,51655,,,,J1772
Lancaster,CA,93534,E,Public,,34.6967918,-118.1366666,7276,LG,,,NEMA520 J1772
Altoona,PA,16602,E,Public,,40.4801604,-78.4026842,64060,SG,,,CHADEMO
Salem,VA,24153,E,Public,,37.294153,-80.046113,53057,P,,,J1772
Carson City,NV,89701,E,Public,ChargePoint Network,39.1713217,-119.7577344,60015,,,,J1772
McGregor,MN,55760,E,Public - Call ahead,,46.7875057,-93.3202675,60297,LG,,,NEMA1450
Vancouver,WA,98662,E,Public - Card key at all times,SemaCharge Network,45.6615573,-122.563607,64271,,,,J1772
Santa Fe,NM,87507,E,Public,Greenlots,35.642814,-106.016129,67195,T,,,CHADEMO J1772COMBO
Westfield,MA,1085,E,Public,ChargePoint Network,42.1221983,-72.747952,67994,,,,J1772
McHenry,IL,60050,E,Public,SemaCharge Network,42.3152904,-88.2776317,70080,,,,J1772
Cincinnati,OH,45251,E,Public - Call ahead,,39.229049,-84.588905,45720,P,,,J1772
Easley,SC,29640,E,Private,,34.8261215,-82.5649691,47074,P,,,J1772
Larkspur,CA,94939,E,Public,ChargePoint Network,37.9385128,-122.5300763,61491,,,,NEMA520 J1772
Miami,FL,33055,E,Private,,25.925985,-80.292294,47667,P,,,J1772
Rawlings,VA,23876,E,Public,Tesla,36.9527311,-77.7641893,75364,P,,,TESLA
Honolulu,HI,96813,E,Public,,21.30141,-157.85559,66920,P,,,J1772
Lafayette,CA,94549,E,Public,Blink Network,37.89239,-122.114139,71123,,,,J1772
Water Mill,NY,11976,E,Public,Tesla,40.9056931,-72.3621417,74531,P,,,TESLA
Mesquite,TX,75150,E,Private,,32.829375,-96.629887,48233,P,,,J1772
Hillsboro,OR,97124,E,Private,GE WattStation,45.54507993,-122.9590283,72899,,,,J1772
Burleson,TX,76028,E,Public - Card key at all times,eVgo Network,38.93425369,-104.7997284,74914,,,,J1772COMBO
Captiva,FL,33924,E,Public,Tesla,26.5267374,-82.1911937,68483,P,,,TESLA
Kansas City,MO,64138,E,Public - Card key at all times,SemaCharge Network,38.9532711,-94.5084012,43852,,,,J1772
Hillsboro,OR,97124,E,Private,GE WattStation,45.54135666,-122.9622979,72920,,,,J1772
Houston,TX,77040,E,Public - Card key at all times,eVgo Network,29.9027,-95.5503,41053,P,,,NEMA520 J1772 CHADEMO
Mt. Airy,NC,27030,E,Private,,36.480734,-80.616217,47030,P,,,J1772
Overland Park,KS,66223,E,Public,ChargePoint Network,38.8426448,-94.6680619,70785,,,,J1772
Waltham,MA,2451,E,Public,ChargePoint Network,42.4060004,-71.2558597,69819,,,,J1772
Austin,TX,78703,E,Public,ChargePoint Network,30.2738825,-97.7643256,42201,,,,NEMA520 J1772
Davenport,IA,52806,E,Public,,41.559259,-90.57509,69844,P,,,NEMA520
Kingsport,TN,37660,E,Private,,36.5513649,-82.487467,47827,P,,,J1772
Milpitas,CA,95035,E,Public,GE WattStation,37.43713059,-121.9224983,72674,,,,J1772
Knoxville,TN,37902,E,Public,Blink Network,35.959247,-83.915786,52384,,,,J1772
Stony Brook,NY,11790,E,Public,ChargePoint Network,40.9116196,-73.1209218,65245,,,,J1772
Tucson,AZ,85705,E,Public,ChargePoint Network,32.2859176,-110.9858789,60405,,,,J1772
Pasadena,CA,91103,E,Public,ChargePoint Network,34.1703378,-118.1857065,66657,,,,J1772
Timonium,MD,21093,E,Public - Call ahead,,39.440555,-76.626126,47709,P,,,J1772
Golden,CO,80401,E,Public,ChargePoint Network,39.755169,-105.2201293,66481,,,,J1772
Occidental,CA,95465,E,Public - Call ahead,Tesla,38.407219,-122.94643,68991,P,,,TESLA
El Cajon,CA,92020,E,Private,,32.7949809,-116.9769951,47607,P,,,J1772
Livermore,CA,94551,E,Public - Card key at all times,eVgo Network,37.69724655,-121.8422623,73356,,,,J1772COMBO
Northampton,MA,1060,E,Public,ChargePoint Network,42.3405368,-72.6419878,51978,,,,J1772
Hillsborough,NC,27278,E,Public,,36.0411203,-79.0928179,47334,LG,,,J1772
Beverly Hills,CA,90212,E,Public,Tesla,34.0666534,-118.4010018,68921,P,,,TESLA
Baldwin Park,CA,91706,E,Private,,34.066845,-117.983282,71893,SG,,,J1772
Newbury Park,CA,91320,E,Public,,34.192692,-118.934553,21565,P,,,NEMA515 J1772
Houston,TX,77064,E,Public - Card key at all times,eVgo Network,29.90262985,-95.55023956,73338,,,,CHADEMO
Cedar Rapids,IA,52402,E,Private,,42.030599,-91.665935,44494,P,,,J1772
North Wildwood,NJ,8260,E,Public,Tesla,38.9946328,-74.8073284,72118,P,,,TESLA J1772
Raleigh,NC,27606,E,Private,,35.77287292,-78.68045807,46408,T,,,J1772
Pacifica,CA,94044,E,Public - Card key at all times,eVgo Network,37.59400177,-122.5039978,69365,,,,J1772 CHADEMO J1772COMBO
Chicago,IL,60632,E,Public,ChargePoint Network,41.8133767,-87.7048637,63133,,,,J1772
Oak Creek,WI,53154,E,Public,ChargePoint Network,42.9241638,-87.9146881,41310,,,,NEMA520 J1772
Santa Clara,CA,95050,E,Public,ChargePoint Network,37.3461319,-121.9350538,64459,,,,J1772
Malibu,CA,90265,E,Public,,34.044081,-118.9346677,52731,P,,,NEMA520 J1772
Decatur,AL,35601,E,Public - Call ahead,,34.563864,-86.972204,39851,P,,,J1772 CHADEMO
Hastings,MN,55033,E,Public,ChargePoint Network,44.7640227,-92.9293683,73166,,,,J1772
Florence,AL,35630,E,Private,,34.8331564,-87.6290618,46686,P,,,J1772
Honolulu,HI,96813,E,Public,,21.2974,-157.86209,66916,P,,,J1772
Fort Worth,TX,76028,E,Public - Card key at all times,eVgo Network,32.5652,-97.3181,47104,P,,,J1772 CHADEMO
Norman,OK,73072,E,Public - Call ahead,,35.266608,-97.487329,47053,P,,,J1772
Seattle,WA,98164,E,Public,ChargePoint Network,47.605816,-122.3319745,65241,,,,J1772
Honolulu,HI,96814,E,Public,ChargePoint Network,21.2990818,-157.8516083,46781,,,,J1772
Honolulu,HI,96815,E,Public,,21.276482,-157.823873,71489,P,,,J1772
College Station,TX,77843,E,Public - Card key at all times,eVgo Network,30.61358452,-96.33423615,73532,,,,J1772
Davis,CA,95616,E,Public,,38.54643,-121.7388,33555,P,,,NEMA520 J1772 TESLA
Grandville,MI,49148,E,Public,,42.9127579,-85.742558,63651,P,,,J1772
Watertown,MA,2472,E,Private,,42.3718935,-71.1543693,72370,P,,,J1772
Boston,MA,2111,E,Public,Tesla,42.3487236,-71.0646454,72131,P,,,TESLA
Charlotte,NC,28202,E,Public,,35.2246617,-80.8461455,42927,P,,,J1772
Carefree,AZ,85377,E,Public,Blink Network,33.8241129,-111.922769,47477,,,,J1772
Salt Lake City,UT,94115,E,Public,Tesla,40.73939,-111.8942297,71341,P,,,TESLA
Minneapolis,MN,55415,E,Public,,44.9784397,-93.2635146,53427,P,,,NEMA520
New Orleans,LA,70115,E,Public,,29.920829,-90.117642,42488,P,,,J1772
Lincoln City,OR,97367,E,Public,AeroVironment Network,44.970104,-124.013701,73424,,,,CHADEMO
Stanford,CA,94305,E,Public,ChargePoint Network,37.4235393,-122.1711086,66549,,,,J1772
Las Vegas,NV,89109,E,Public,ChargePoint Network,36.1015351,-115.1763127,60589,,,,J1772
Cherokee,NC,28719,E,Public,,35.483554,-83.31624,48044,LG,,,J1772
Findlay,OH,45840,E,Private,,41.0565548,-83.606348,45737,P,,,J1772
Gilbert,AZ,85234,E,Public,Blink Network,33.369098,-111.756196,65462,,,,J1772
Newark,DE,19713,E,Public,ChargePoint Network,39.6595484,-75.7537446,71195,,,,J1772COMBO
Bolingbrook,IL,60440,E,Private,,41.7204428,-88.0378699,73373,T,,,J1772
Puyallup,WA,98371,E,Public,Blink Network,47.182515,-122.291956,54891,,,,J1772
San Francisco,CA,94108,E,Public,ChargePoint Network,37.7879384,-122.4075056,50061,,,,NEMA520 J1772
Saratoga Springs,NY,12866,E,Public,ChargePoint Network,43.083339,-73.78238,52029,,,,J1772
Carlsbad,CA,92008,E,Public - Card key at all times,eVgo Network,33.12494659,-117.3195267,69400,,,,J1772COMBO
Plant City,FL,33563,E,Public,ChargePoint Network,28.0173473,-82.1210709,48650,,,,NEMA520 J1772
Eugene,OR,97408,E,Public,Blink Network,44.098695,-123.09438,49452,,,,J1772
Del Rio,TX,78840,E,Private,,29.3913284,-100.906034,61262,P,,,J1772
Kansas City,MO,64108,E,Public,ChargePoint Network,39.0848201,-94.5734398,71376,,,,J1772
Los Angeles,CA,90013,P,PLANNED - not yet accessible (Private),,34.049286,-118.246717,70866,SG,,,J1772
Kansas City,MO,64106,E,Public,ChargePoint Network,39.1087679,-94.5621212,68121,,,,J1772
Mountain View,CA,94040,E,Public - Card key at all times,eVgo Network,37.37849426,-122.0753098,69369,,,,J1772COMBO
Grand Junction,CO,81501,E,Public - Call ahead,,39.073837,-108.5708828,50003,P,,,J1772
Wichita,KS,67207,E,Private,,37.6790397,-97.2328595,47174,P,,,J1772
Beverly Hills,CA,90210,E,Public,ChargePoint Network,34.069175,-118.40168,45295,,,,NEMA520 J1772
Fort Wayne,IN,46808,E,Private,,41.1218674,-85.1525225,47151,P,,,J1772
Bellevue,WA,98004,E,Public,ChargePoint Network,47.5994386,-122.1873671,60412,,,,CHADEMO J1772
Mayfield Heights,OH,44124,E,Public - Call ahead,,41.5197581,-81.461231,45746,P,,,J1772
Atlanta,GA,30326,E,Public,ChargePoint Network,33.8479632,-84.3695671,73528,,,,J1772
New Orleans,LA,70128,E,Public - Call ahead,,30.0568883,-89.9435247,45870,P,,,J1772
Kent,WA,98032,E,Public,Blink Network,47.424157,-122.256343,52266,,,,J1772
Thompsonville,MI,49683,E,Public,Tesla,44.5192603,-85.9906554,74556,P,,,TESLA
Galveston,TX,77550,E,Private,Blink Network,29.305557,-94.795441,49480,,,,J1772
Chattanooga,TN,37421,E,Public,Blink Network,35.046605,-85.158155,45044,,,,J1772
Arlington,TX,76018,E,Public - Call ahead,,32.6771365,-97.0887278,39710,P,,,J1772
Baltimore,MD,21230,E,Public,ChargePoint Network,39.2749393,-76.643958,69889,,,,J1772
Oakland,CA,94621,E,Public,,37.7153,-122.2145,50736,P,,,J1772
San Jose,CA,95113,E,Public,ChargePoint Network,37.3378484,-121.8861262,33718,,,,NEMA520 J1772
Lake Arrowhead,CA,92352,E,Public,Tesla,34.251881,-117.1920998,70274,P,,,TESLA
Newport Beach,CA,92660,E,Public,ChargePoint Network,33.6093913,-117.8796078,66646,,,,J1772
Wexford,PA,15090,E,Private,,40.610479,-80.053036,47797,P,,,J1772
Millbrook,NY,12545,E,Public - Call ahead,,41.791451,-73.65934,53442,P,,,J1772
Bretton Woods,NH,3575,E,Public,,44.22004,-71.412013,63607,P,,,J1772
Boise,ID,83709,E,Public,Tesla,43.5918724,-116.2795286,70266,P,,,TESLA
La Farge,WI,54639,E,Public,ChargePoint Network,43.582448,-90.636184,67706,,,,J1772
Milwaukie,OR,97222,E,Public,Blink Network,45.449899,-122.628397,49178,,,,J1772
Jacksonville,FL,32256,E,Public,ChargePoint Network,30.2147471,-81.5155537,72091,,,,J1772
San Francisco,CA,94132,E,Public,,37.727969,-122.477036,63881,P,,,J1772
Austin,TX,78751,E,Public,ChargePoint Network,30.3154745,-97.7242128,62891,,,,J1772
Sunnyvale,CA,94089,E,Public - Card key at all times,SemaCharge Network,37.4009562,-122.0121754,72277,,,,J1772
Clemson,SC,29634,E,Private,,34.676047,-82.831936,46455,P,,,J1772
San Francisco,CA,94103,E,Public,Tesla,37.7865518,-122.4030771,70420,P,,,TESLA
SF,CA,94105,E,Private,GE WattStation,37.7860031,-122.3921659,72828,,,,J1772
Auburn,WA,98002,E,Private,,47.33877,-122.221,39776,P,,,J1772
Raleigh,NC,27616,E,Public - Call ahead,,35.853054,-78.579543,52377,P,,,J1772
Salem,OR,97301,E,Private,Blink Network,44.927428,-123.004686,51820,,,,J1772
San Diego,CA,92101,E,Public,Blink Network,32.7307,-117.1722,48831,,,,J1772
Temecula,CA,92591,E,Private,,33.5125043,-117.1533505,53922,P,,,J1772
Bartlett,TN,38133,E,Public - Call ahead,,35.2092001,-89.7917693,39846,P,,,J1772 CHADEMO
Silver Spring,MD,20904,E,Public,ChargePoint Network,39.0540123,-76.9561844,43872,,,,NEMA520 J1772
Salt Lake City,UT,84111,E,Public - Card key at all times,eVgo Network,40.76781845,-111.8873138,70315,,,,J1772COMBO
Palm Springs,CA,92262,E,Public,,33.830395,-116.515521,72356,LG,,,J1772
Palm Desert,CA,92260,E,Public - Card key at all times,SemaCharge Network,33.7224622,-116.390863,53530,,,,J1772
Longmont,CO,80501,E,Private,,40.1523671,-105.1086975,46544,P,,,J1772
Castro Valley,CA,94546,E,Public,ChargePoint Network,37.6983405,-122.0896915,73144,,,,J1772
Roseville,CA,95661,E,Public,,38.7506698,-121.2539146,53911,P,,,NEMA520 J1772
Cincinnati,OH,45251,E,Public - Card key at all times,eVgo Network,39.25999832,-84.59829712,71258,,,,CHADEMO
Saugus,MA,1906,E,Public - Card key at all times,eVgo Network,42.46118927,-71.02526855,69304,,,,J1772
Pittsburgh,PA,15025,E,Public,,40.433172,-80.139514,63897,SG,,,J1772
Canton,MA,2021,E,Public,ChargePoint Network,42.1396244,-71.1460904,74859,,,,J1772
Sherwood,OR,97140,E,Public - Card key at all times,SemaCharge Network,45.3673,-122.848649,42962,,,,J1772
Modesto,CA,95356,E,Public,ChargePoint Network,37.705751,-120.993794,65489,,,,J1772
Philadelphia,PA,19103,P,PLANNED - not yet accessible (Public),,39.9554956,-75.1755406,63907,SG,,,J1772 CHADEMO
New Bedford,MA,2746,E,Public,ChargePoint Network,41.6556242,-70.9284085,67976,,,,J1772
Fall River,MA,2721,E,Public,ChargePoint Network,41.6999251,-71.1549088,74827,,,,J1772
Port Orchard,WA,98366,E,Public,Blink Network,47.542718,-122.637417,45186,,,,J1772
Baltimore,MD,21202,E,Public,ChargePoint Network,39.2859612,-76.5998611,40011,,,,NEMA520 J1772
Riverside,CA,92503,E,Public,,33.91115,-117.4591,6425,P,,,J1772
Hilo,HI,96720,E,Public,Blink Network,19.699975,-155.061958,50162,,,,J1772
Germantown,MD,20874,E,Public - Call ahead,,39.177458,-77.250243,40026,P,,,J1772
Newnan,GA,30263,E,Public - Call ahead,,33.396071,-84.751362,70444,P,,,J1772
Dearborn,MI,48126,E,Private,GE WattStation,42.32794023,-83.21193023,73026,,,,J1772
Kansas City,MO,64110,E,Public,ChargePoint Network,39.0401423,-94.5775428,72459,,,,J1772
Athens,GA,30606,E,Public - Card key at all times,SemaCharge Network,33.94533702,-83.40370412,67835,,,,J1772
Beverly Hills,CA,90210,E,Public,ChargePoint Network,34.0729455,-118.3997896,45300,,,,NEMA520 J1772
La Plata,MD,20646,E,Public - Card key at all times,SemaCharge Network,38.538959,-76.983092,42988,,,,J1772
Olney,MD,20832,E,Public - Card key at all times,eVgo Network,39.15254974,-77.06361389,74047,,,,J1772
Albany,OR,97322,E,Public,AeroVironment Network,44.5561505,-123.0663478,73440,,,,CHADEMO J1772
Lumberton,NC,28358,E,Private,,34.6344348,-78.9949772,47015,P,,,J1772
,MI,48111,E,Private,GE WattStation,42.2415,-83.436194,74014,,,,J1772
Kingsville,TX,78363,E,Private,,27.492086,-97.84753,48225,P,,,J1772
Orlando,FL,32808,E,Public,ChargePoint Network,28.5605698,-81.4417572,37150,,,,NEMA520 J1772
Houston,TX,77070,E,Public,ChargePoint Network,29.9984805,-95.5620195,65715,,,,J1772
Buffalo,NY,14221,E,Public,ChargePoint Network,42.9795043,-78.7183605,62859,,,,J1772
Louisa County,VA,23093,E,Public,Tesla,37.993123,-78.166153,75266,P,,,TESLA
Annapolis,MD,21409,E,Public,ChargePoint Network,39.0220445,-76.4770304,62822,,,,J1772
City of Industry,CA,91748,E,Public,ChargePoint Network,33.997695,-117.928079,61282,,,,CHADEMO
Bennington,VT,5201,E,Public,ChargePoint Network,42.8774277,-73.1977921,67655,,,,J1772
Irving,TX,75038,E,Public,Blink Network,32.88996,-96.966552,50899,,,,J1772
Arlington,VA,22201,E,Public - Card key at all times,eVgo Network,38.88945007,-77.09197998,69421,,,,CHADEMO
Columbus,OH,43230,E,Public,ChargePoint Network,40.0601832,-82.9055273,61642,,,,J1772
Lake Mary,FL,32746,E,Public,,28.75736,-81.323,47664,T,,,J1772
Salem,OR,97301,E,Public,Blink Network,44.938416,-123.039799,40899,,,,J1772
Baltimore,MD,21201,E,Public - Call ahead,,39.3024697,-76.6167057,66642,P,,,J1772
Shelton,CT,6484,E,Private,,41.29952,-73.1063,44453,P,,,J1772
Middleton,WI,53562,E,Public,ChargePoint Network,43.0944646,-89.5154167,64509,,,,J1772
Port Charlotte,FL,33952,E,Private,,26.9848222,-82.1024731,63707,P,,,J1772
Charlotte,NC,28208,E,Public,ChargePoint Network,35.2339296,-80.9341883,41847,,,,NEMA520 J1772
Indianapolis,IN,46250,E,Public,Blink Network,39.907475,-86.064541,67024,,,,J1772
New York,NY,10003,E,Public,Tesla,40.7325223,-73.995208,74438,P,,,TESLA
Sedona,AZ,86351,E,Public,Tesla,34.7899456,-111.7639459,72211,P,,,TESLA
Key West,FL,33040,E,Public,Tesla,24.5606648,-81.8071389,68478,P,,,TESLA
Happy Valley,OR,97086,E,Public,Blink Network,45.450456,-122.576679,44961,,,,J1772
St Petersburg,FL,33713,E,Public,ChargePoint Network,27.7711029,-82.6674271,47371,,,,NEMA520 J1772
Sharonville,OH,45241,E,Private,GE WattStation,39.27120678,-84.42323443,73094,,,,J1772
Matthews,NC,28105,E,Public,Greenlots,35.1168902,-80.719849,68356,P,,,CHADEMO J1772COMBO
Murfreesboro,TN,37128,E,Private,Blink Network,35.869087,-86.465534,65912,,,,J1772
Aurora,IL,60505,E,Public,,41.7649421,-88.3076462,33356,LG,,,J1772
San Antonio,TX,78643,E,Public,,30.760182,-98.686249,68884,P,,,J1772
McLean,VA,22102,E,Public,ChargePoint Network,38.9236724,-77.2233027,56088,,,,J1772
Troutdale,OR,97060,E,Private,,45.5198389,-122.4076631,70463,P,,,J1772
San Francisco,CA,94108,E,Public,ChargePoint Network,37.7902188,-122.4064945,46477,,,,NEMA520 J1772
New Iberia,LA,70560,E,Private,,30.0006302,-91.8828678,73834,P,,,J1772
Scottsdale,AZ,85260,E,Public,Blink Network,33.617303,-111.892594,50141,,,,J1772
Edmond,OK,73013,E,Public,ChargePoint Network,35.6138564,-97.494486,63241,,,,J1772
Irvine,CA,92618,E,Public,ChargePoint Network,33.6625533,-117.7568472,66286,,,,NEMA520 J1772
Santa Clara,CA,95054,E,Private,GE WattStation,37.38722549,-121.9619724,72785,,,,J1772
Miramar,FL,33025,E,Public - Card key at all times,SemaCharge Network,25.9857053,-80.2989093,70369,,,,J1772
Albion,MI,49068,E,Public,ChargePoint Network,42.245925,-84.7528622,58269,,,,NEMA520 J1772
Roy,UT,84607,E,Public - Card key at all times,SemaCharge Network,41.1624308,-112.0258821,43387,,,,J1772
Lexington,KY,40504,E,Private,,38.0356043,-84.5254227,60226,LG,,,J1772
Elkhart,IN,46514,E,Public,,41.685695,-86.0086929,63624,P,,,J1772
Mesa,AZ,85201,E,Private,,33.433994,-111.872544,48338,P,,,J1772
Los Altos,CA,94022,E,Private,GE WattStation,37.3779433,-122.1152202,72720,,,,J1772
Georgetown,SC,29440,E,Public,ChargePoint Network,33.3681891,-79.2841563,53467,,,,J1772
Austin,TX,78758,E,Public,ChargePoint Network,30.3991738,-97.7245806,68251,,,,J1772
Anaheim,CA,92802,E,Public,,33.8001717,-117.918316,7133,P,,,
White Sulphur Springs,WV,24986,E,Public,Tesla,37.7859465,-80.3081668,68274,P,,,TESLA J1772
East Lansing,MI,48823,E,Public,,42.74331,-84.4836,50836,P,,,J1772
Dearborn,MI,48126,E,Private,GE WattStation,42.31769264,-83.21017202,73986,,,,J1772
Redlands,CA,92374,E,Public - Call ahead,,34.065053,-117.2101186,39913,P,,,J1772 CHADEMO
Gardnerville,NV,89410,E,Public,ChargePoint Network,38.9410246,-119.7480801,57838,,,,J1772
Marshall,CA,94940,E,Public,Blink Network,38.177565,-122.901714,65484,,,,J1772
Cotati,CA,94931,E,Public,ChargePoint Network,38.3316178,-122.6915704,66573,,,,J1772
Waterloo,IA,50702,E,Public,Tesla,42.4652818,-92.319877,74545,P,,,TESLA
New York,NY,10024,E,Public,GE WattStation,40.7884204,-73.9710821,72821,,,,J1772
Riverside,CA,92501,E,Public,ChargePoint Network,33.9839761,-117.3749316,62969,,,,NEMA520 J1772
Austin,TX,78705,E,Public,ChargePoint Network,30.3084948,-97.7407752,43273,,,,J1772
Bryan,TX,77802,E,Public,ChargePoint Network,30.6638723,-96.325963,75379,,,,J1772
Columbus,GA,31901,E,Public,Greenlots,32.4665075,-84.9937375,68858,LG,,,CHADEMO J1772COMBO
